N,P,K,temperature,humidity,ph,rainfall,label
12.438297531134886,34.58118593593949,28.704030018659083,32.690610397817984,44.949965766283306,5.660465625963556,99.03239127314826,Mango
23.055341823630226,57.01057748284224,18.82507116901159,32.25478866097146,67.94739491203293,7.098530144345832,72.93346209043008,Black Gram
22.884752247125824,138.58711300330214,194.279961991976,21.811687726778143,92.1050240133904,5.947906515197206,124.95078093314233,Apple
88.95985682604548,55.89560628792645,43.03103590074501,26.501175894009343,73.32524023575637,6.535931981075651,177.53103462260864,Jute
72.20500380227523,45.24434060267684,37.325760710061736,23.00742714182196,74.16552876889246,7.401201632940085,181.18870510169504,Jute
62.4310984942099,35.07769685226038,16.21001336555525,21.10654807984241,65.77350848955864,5.93053854251554,84.69674438384575,Maize
3.0909334544611635,134.0359040591337,198.8369112948655,21.485097149581645,81.01497224565865,5.666791908958934,71.87291110254286,Grapes
132.30185176627666,46.68365665140612,23.94939333855077,25.752361164512543,75.76512340759399,7.117578081777088,89.74025136777493,Cotton
120.17825917979984,48.51053874609183,16.505471486932862,21.07594758966773,74.97212364365718,7.374476302340157,71.32966458205405,Cotton
86.96177414168332,25.338487013285384,46.39314799870277,27.430239114124824,90.15743652730131,6.6324015465195645,21.321175252884306,Muskmelon
44.05408694920626,56.59213267189079,49.28686315097102,38.63553492064381,90.8868085504968,6.283782521165577,65.41553306908803,Papaya
92.84564790476854,81.34698407291656,52.13100587466019,27.537288238008223,77.28910819198401,5.929179931836451,103.44113571265748,Banana
22.36255422082311,44.52441080262599,23.259331431778907,28.414011371140056,86.52448121796127,7.365994141366759,55.91813532292324,Mungbean
44.19719543749297,64.06458153784777,14.382718613081911,26.781731953373583,64.73641874931614,7.70529955667871,63.380961519079975,Black Gram
118.89535215196808,87.39336462744065,50.50040705712391,26.46905636278014,79.39683012132332,6.288052454315846,100.40374577743384,Banana
108.93342000151702,22.840299164885103,25.52945847173116,25.47254782697489,68.7764160057143,7.133482340072236,194.55600858141148,Coffee
31.35012112912905,129.37980605606452,196.70189310756584,40.622552299809925,81.59284045016288,6.783433705572017,73.6103003543425,Grapes
19.704026422183727,37.24770077072774,26.116972689609263,31.31188877995852,48.29070296633876,4.992566712245623,92.5208032996152,Mango
25.263420096273855,134.44640188936472,202.97387657401555,33.85334105350617,81.60892255153864,5.701246470511532,75.24883076988675,Grapes
38.82013378355559,76.37781580382773,76.15448530482699,19.35682485008505,15.699485442500444,7.147687719782775,68.06306006448149,Chickpea
34.27859940156167,20.64688723470961,41.74524684366032,19.05038016758909,89.89898474828337,7.203129735027642,110.70376790899364,Pomegranate
19.249649713242256,68.12093845098227,15.616479786945058,31.07037197752097,60.31848783176456,6.717044637490106,70.49121604579719,Black Gram
93.21566947080473,85.71994255090996,48.29909843633569,27.726631298197447,78.8532219760905,5.925210773509904,120.3614388444988,Banana
72.44746066389587,40.934668178258526,43.20418357365308,27.00871419730599,80.84851466369233,6.467428054314422,181.75683334869464,Jute
33.98631868198432,20.78753851892017,42.687106449249015,18.509612000914327,90.19199155113763,6.814931391995623,111.43677088907285,Pomegranate
1.150004653221797,12.031015309014816,29.810920480568768,28.065871672100236,95.69086178979576,6.059153299148486,131.5671659047479,Coconut
39.538240361986674,69.98697593845226,51.784276227410906,26.70704558948333,90.29608362801764,5.715698573015181,59.46371636603384,Papaya
94.45279219442432,7.240089451243367,44.9661970145784,27.75119888483892,90.66342444951798,6.148872965181973,25.44320909456457,Muskmelon
96.6980375265457,74.01726148790523,44.40472651327415,26.18819936313466,78.28020611881425,5.939557163209773,113.57540546894045,Banana
24.22630374391285,70.8367647505058,21.22188952956132,19.684326961171028,45.347290008539765,5.092302985227141,133.08721773667452,Pigeonpeas
65.58140379899083,37.91730355757584,39.887220339501766,23.007412338226903,83.73468744915263,4.65487770959798,188.70526342637504,Rice
23.912913268292453,45.25985283549621,18.92295150021303,27.268652497411168,49.18023515622215,5.947583268658996,34.57154181101367,Mothbeans
4.413571719019335,68.6430166017771,17.826503760398744,19.2924708948469,47.547701207092416,6.351002658585871,148.46071415697705,Pigeonpeas
23.348025412930838,30.17313133005073,43.46296414773487,19.476534032752525,85.2248951914985,5.896043508423547,102.9859846361617,Pomegranate
73.35416554289445,40.9681519126424,39.81818365523863,26.153600215242378,83.02438142110194,6.696908517087536,170.03508118546975,Jute
108.17373670560151,22.334929413289924,24.758068566975467,26.144866764120195,68.3604266156465,6.595413106873828,193.5333024528967,Coffee
37.05049873793972,137.66731984580855,202.7841470604929,24.741637698642474,82.39023694019104,6.847122471164664,72.4696762425656,Grapes
115.80225419118608,38.497889041652215,34.29695586209996,22.658044849242927,49.70823191352808,5.581256757800548,183.21642721575185,Coffee
35.878202399509924,144.10717709591938,196.2797563615096,23.73660193740958,94.1429695521646,5.718953144446575,116.02765435935862,Apple
18.689398876072733,16.524222373941168,30.84261389655739,31.980650883311128,44.9978552402991,5.362210965355515,94.4184944613316,Mango
24.92590854346625,142.91680388081792,199.17620636307709,23.875792707568504,93.3683049284111,6.446134002593078,100.14687819669804,Apple
126.18543876121257,37.21695020648992,18.20746623819189,25.77715588725651,76.28829594387985,6.660306966750496,92.33819157086188,Cotton
47.62476977752151,64.91523153371335,77.97275690427067,17.870734969456333,15.827907813599106,7.13051255834153,74.11435802431144,Chickpea
33.57850400514197,60.55633574812271,15.61460679415163,31.79690564678368,65.0553568775205,6.801908073223545,63.706989304265385,Black Gram
104.2428853891042,26.27751727829413,29.9652119750226,24.922960171463057,62.98889962960592,7.343710017027375,148.57189539994022,Coffee
40.28881781097008,10.919273288156733,43.77289171438737,24.744015570207107,87.21677128713442,6.506082509884801,110.835641498819,Pomegranate
6.940396692643216,23.10504693718153,34.5652497359641,19.68690948341728,88.48087365218991,6.852482980441698,101.6007806177745,Pomegranate
87.47301206517476,4.651488886241136,45.01238335848277,30.22273831984778,90.89301278746406,6.467044332835783,23.36829674699616,Muskmelon
91.26022133490358,6.992925124476855,52.99241385015978,24.95519853322288,89.22529958321621,5.9755773791202085,43.7432698453792,Watermelon
3.142333022819029,17.421556074811146,31.8412549405288,31.037035742393808,48.44941128861799,5.9859594821149305,91.46114142843894,Mango
21.198806317974032,17.18299708746809,25.598795576326008,28.74568669229598,47.5948414992584,5.123041106047074,100.03551233124684,Mango
54.40025292753063,77.65335063438594,20.892235857266133,33.844963925475994,62.821008390912326,7.260161385365686,63.69477562665138,Black Gram
83.16589442465667,40.44113149701313,42.44867233464089,20.964036196909824,82.63087657762429,6.639504116969579,232.5282456884888,Rice
32.51976450567687,13.20631150285366,41.56797399643269,23.09533876406577,92.63810241651638,5.928106124976445,107.24402056323147,Pomegranate
68.81666658167566,64.42081548647027,47.22003720080153,41.15292194054094,94.52118916118503,7.5537917562991534,186.93183356021547,Papaya
20.086095604442416,74.70443695139586,14.769571705239729,29.26301125616617,67.7296361257945,6.531707948573863,151.93034551501174,Pigeonpeas
74.67831546540972,53.47792666290651,37.638777169500656,25.19859690461105,83.53179413591755,6.203595561811049,217.86516601117785,Rice
2.8844154205235037,67.4521129521558,25.67128393983984,24.552037231249415,24.85357278643108,4.956948014207411,120.11487900744864,Kidneybeans
18.80526237059445,72.0147935487801,14.929568906026017,35.70786128979514,55.44344637092017,7.17604107050828,134.36804615070918,Pigeonpeas
17.668683474562464,36.29867401495476,23.0182304697135,24.5293634373468,54.34904291758158,7.783023581426899,35.6155888201342,Mothbeans
31.68714638498055,69.81724430708665,84.66460863729654,20.580663293358896,15.025871735744325,7.06978613694252,91.57417434423355,Chickpea
7.036471372978961,16.904934502659888,10.195767981673786,9.85691664939358,90.7641579899342,6.4145894214915335,106.57711625463448,Orange
11.538189644013936,30.36439285035882,26.28512814778657,35.387415489020306,51.90740745419512,5.187301340428191,99.65190240277704,Mango
21.79515578389883,55.04520727848024,16.770131428652224,23.552639833995677,67.68718739965364,6.579461517746372,49.81477122418071,Lentil
98.22924675760174,24.495778546836775,52.54728415254519,24.16384014164164,82.08084146901602,5.985228406855028,48.71785859574228,Watermelon
114.50455892369024,26.720999441549125,27.856005923550686,24.275828320012195,58.34814109405479,6.820270705034041,192.900872234838,Coffee
104.17120606431642,50.98083742302883,19.66916845681344,23.08482984316773,84.76281746343712,7.173693623864159,91.59129646172252,Cotton
59.39656351089513,61.91458670940811,48.39160118485485,42.8698178926098,93.98343246307822,6.202618798455044,114.53585224569714,Papaya
16.943018821392542,58.91693795308333,17.19543926984556,18.661813154977303,23.66183356237203,5.385631003250773,132.2169588552857,Kidneybeans
6.279810377147475,63.734978713327926,22.996803235597028,23.130662341375636,67.35158246628622,7.36611009907329,36.64298134340293,Lentil
43.89263032160841,75.13072817627283,21.097681805743704,29.30330173905657,63.580497384414016,7.024790263495376,71.3696359160634,Black Gram
99.81128669186992,76.00423766739746,46.48404882333156,26.264975643760387,75.0868442672451,6.024233607920667,103.126541873504,Banana
53.6051657820973,72.21337909082368,76.7299731008777,18.56573398115836,18.701570159041243,7.496397830822742,73.86936624922215,Chickpea
0.0668437628457725,74.47630677450636,16.698385779337514,21.909397770893385,63.70583102426208,7.385079761785226,47.31123005940139,Lentil
34.69835881591069,65.73258169709203,46.57359889223213,32.40153261876429,91.48000951019245,7.535520393490824,48.806834042784544,Papaya
41.33898488778595,74.03032904700355,83.0470751595391,19.1790290229364,14.16512633365645,6.583363018768513,66.2926621571329,Chickpea
90.43815554699508,92.00356951531096,55.395443096578624,26.679747386642784,80.065730313211,5.66872974868229,97.0820137672803,Banana
108.5493439170938,9.917631073096087,52.82992429437617,27.005147496258548,88.29299252095018,5.579429071777119,45.860244429232814,Watermelon
4.9264142299665705,135.7822275939874,195.97026392654476,23.01637011280033,92.17144979223409,6.743327716602082,108.01270582255496,Apple
12.850246804072311,4.78946351665598,8.316066074139139,23.82654246258899,90.27546208472953,7.616541015414541,104.1506950942294,Orange
111.95726654805569,4.37273103879355,49.454791389601375,27.05657350921885,91.18839610488403,6.81818036858399,24.394324880900708,Muskmelon
44.24229685614966,75.17730515344468,21.33257798736209,29.10022916127307,63.85392531258504,8.037020917514528,72.22344857895936,Black Gram
43.59893217999496,76.52434379882413,21.487283837335788,32.51305492478847,60.79416146931375,7.689105999311441,62.30597700022991,Black Gram
4.691928295114358,65.10095791641098,15.6614805006923,21.363329795224587,18.697416618007683,5.651710831925669,108.97847786176462,Kidneybeans
14.594007632093357,36.26644508826976,26.75087808499387,28.2167586131881,52.99949307075856,5.550648647923778,92.06045665350152,Mango
125.10234561439496,46.37755645698262,25.382886758369047,24.59483873983441,81.84040421199641,6.9182589555326,61.03947195337848,Cotton
94.0608266542252,50.30350602870036,36.18388030296113,25.83663977135764,80.58936019342477,7.558128034886085,209.3792257311865,Rice
117.24355074383055,78.86644570280728,49.02637741357055,24.48919318987551,82.02510052058962,6.18311529829551,113.19175370457336,Banana
22.78051480769434,70.44399150203037,19.10528389439088,18.913137563821444,20.658208508629503,5.684250454512476,69.99091035739072,Kidneybeans
88.47535038892606,57.1878093188942,43.73148906688815,26.93594779561804,72.6438798117286,6.119072772671468,176.8075833418152,Jute
23.10723089929785,71.7965686449614,83.20337371705232,18.96550586607968,16.727007217438114,7.809338645652996,80.00469593291172,Chickpea
97.34718255275502,28.844686974058103,26.87761688145042,28.24945214278963,54.33818834455256,7.07504884866106,140.39712562825594,Coffee
30.42048420679662,78.69849094957445,21.71997456548084,18.49087487948091,69.35183032870141,5.161734409576979,48.98400634638849,Lentil
41.44882525189934,78.62839956152834,23.541514155427784,27.383389817267368,63.657943380477896,7.257315815231926,67.59929111712849,Black Gram
83.77109324411923,20.95156034907013,52.511189468824384,29.70818839084166,90.5033820136216,6.210118764303536,24.214692770292174,Muskmelon
38.3896951439477,58.03517116089743,83.9427059141421,18.361997733480298,15.31202107612703,5.409436193307797,68.10480274700872,Chickpea
38.45617984492429,5.316269979177744,24.80768805078853,25.6793680761942,97.55228408586464,6.817149208011202,191.0049035572941,Coconut
26.976096570450444,58.96484510013683,22.300397764231462,21.88883624009216,22.70054361731316,5.799991535179691,131.36120741669038,Kidneybeans
61.839380396402944,47.86638740917295,19.584346785578425,21.517550958280182,61.27021959646614,6.734536489294128,95.9565491764592,Maize
30.820631742270244,29.76135392292035,28.719187524369964,26.02138978766098,90.74575239617826,4.890153782342244,178.54903628953343,Coconut
99.47413579925806,15.035202938462506,27.08089302839345,28.337342824575472,57.14736275733461,5.906762625928875,128.00384100009842,Coffee
32.72687465155651,47.56824895845569,17.330998797246252,26.60729064891068,56.62686988491792,5.169659855387444,64.62479043381367,Mothbeans
103.96625730234834,26.55540737124884,29.910297329404344,24.30905904226798,63.15401772375696,6.658276584169189,148.61271769991893,Coffee
5.133004738103977,55.17673794767109,18.22644213022272,33.46196298693969,44.99563730046187,7.588092837653588,126.83425485045971,Pigeonpeas
23.5800990160466,37.59773195752515,24.167427459269756,27.65063324100224,44.468035036438856,7.400705381770774,34.1056246942082,Mothbeans
24.0824715530382,44.47045523267439,18.30133098052622,27.225291152687376,49.33954454294743,6.561394003818069,35.55082361991838,Mothbeans
